CUST_ID,BALANCE,PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS
7609,83.030075,2298.89,0,0.916667,22,1000,2034.589917,166.237338
7610,1008.494418,639.7,0,1,32,1000,862.819773,1027.530687
7611,1688.247199,1937.64,967.811335,0.818182,22,2500,745.063871,963.517552
7612,608.300379,0,27.107553,0,0,1700,204.950565,214.137194
7613,211.865308,2505.3,0,0.833333,20,3800,2944.674292,149.123712
7614,454.181676,1361.65,0,0.25,9,4000,1643.948056,152.368392
7615,2646.022772,1541.13,1234.504809,0.916667,17,4000,600.203047,575.913224
7616,332.697638,1080,0,0.5,6,2000,603.181053,99.565218
7617,489.488586,215,732.654518,0.333333,5,700,881.801225,316.534888
7618,312.197634,0,5104.121726,0,0,8000,0,
7619,205.421413,1174.98,0,1,6,1000,989.875292,78.504927
7620,3300.406797,459,3895.391723,0.666667,9,5000,1585.23765,904.654686
7621,5471.186593,0,8411.998221,0,0,9000,1281.454609,1401.967646
7622,685.063917,0,110.795488,0,0,700,308.035273,334.274864
7623,467.439275,0,938.573177,0,0,800,581.994796,214.399847
7624,722.404832,0,1356.687002,0,0,1500,215.857868,273.52542
7625,16.976117,424.99,0,0.583333,7,5000,603.395705,77.553281
7626,275.240429,0,610.08928,0,0,700,1186.237636,189.618452
7627,666.247487,511.34,100.749379,0.833333,12,700,1145.870591,768.267252
7628,20.594739,320.64,0,1,12,4000,273.840392,168.037964
7629,300.012533,3286.41,0,1,53,1400,3035.03764,210.567593
7630,45.905486,398.4,0,1,12,4000,403.594309,171.92066
7631,3377.632916,0,1241.559904,0,0,5000,1028.191288,724.601528
7632,25.407311,504.96,0,1,48,3000,464.099225,166.39765
7633,504.127471,0,18.042768,0,0,1200,1383.846999,376.80756
7634,2270.623981,1200,2629.671395,0.083333,1,3000,967.527752,1172.021803
7635,2230.689402,0,2393.464326,0,0,2500,458.73255,467.263413
7636,30.217276,332.5,0,0.583333,8,3000,262.580865,86.813318
7637,2741.024256,0,36.741165,0,0,3000,542.317437,4738.971247
7638,124.58001,1302.02,0,0.75,9,3000,1737.687605,162.034789
7639,1.695294,9.87,0,0.083333,1,5000,151.732627,98.617471
7640,349.788099,400.6,0,0.416667,6,450,308.109946,170.326506
7641,16.388956,68.88,0,0.166667,2,3000,639.609691,129.312379
7642,1551.842759,0,681.2559,0,0,1800,522.486041,596.988355
7643,0.407093,49,0,0.083333,1,3000,0,
7644,68.045739,501.85,0,1,31,1200,531.541585,149.507563
7645,7081.171387,0,26194.04954,0,0,9000,20191.3077,1926.017588
7646,211.35235,267.34,0,1,22,4000,153.812692,185.947547
7647,1.533981,141.56,0,0.5,6,4000,248.103302,44.570781
7648,827.00042,0,965.526999,0,0,1000,333.441983,326.953822
7649,3495.735827,0,9413.199416,0,0,5000,9960.882548,888.371377
7650,1571.218695,375.24,1093.862642,0.7,8,1700,824.975105,563.475533
7651,180.238427,2749.92,0,1,12,500,2723.611325,2549.226889
7652,21.87058,405,0,0.333333,7,4000,414.423817,88.853589
7653,20.599719,423.62,0,0.75,16,2500,452.606219,165.044111
7654,1979.782537,1687.62,1418.626391,0.916667,31,3200,864.07868,643.861607
7655,208.581872,2608.02,0,1,51,3500,2625.80225,178.035597
7656,2041.527181,94.16,972.530598,0.083333,1,2500,1073.025534,577.733132
7657,786.158276,679.24,890.644405,1,13,1000,1653.190684,504.64823
7658,3.019634,45.6,0,0.25,2,1600,73.212859,111.928897
7659,31.552814,1428.02,0,1,37,1500,1137.556503,45.155492
7660,37.550351,633.24,0,1,12,4000,588.246987,197.915029
7661,717.764625,3358.25,0,1,127,4000,2370.592652,202.790825
7662,95.08385,817.66,0,0.833333,10,2500,761.008544,151.01851
7663,2.911999,347.55,0,0.25,3,5000,386.639613,11.802831
7664,0.570113,29,0,0.083333,1,2500,319.172687,
7665,143.50998,549.17,0,0.75,22,1500,285.145558,207.003426
7666,1587.706693,450,270.92481,0.5,6,1800,600.299728,1032.599236
7667,2246.21264,0,2561.494053,0,0,4500,434.927101,330.293724
7668,3395.090243,0,9071.14623,0,0,9000,9483.800873,975.830612
7669,16.834929,15,209.025389,0.090909,1,7500,430.213001,86.959785
7670,1205.235951,413.23,0,1,19,1200,476.38169,462.78765
7671,1354.623473,495.43,453.244036,0.75,13,2000,280.31102,442.992384
7672,1923.696463,527.6,5326.343132,0.25,25,5000,2999.461289,1008.776986
7673,0,30.98,0,0.166667,2,4000,63.582004,14.45821
7674,1610.489628,0,811.491192,0,0,2000,383.426341,362.428606
7675,448.426181,0,1158.133733,0,0,1400,1956.051348,185.615564
7676,2455.423773,2695.07,1440.078629,0.833333,22,3000,2963.914089,882.951164
7677,1237.897608,403.38,1593.700723,0.333333,4,1500,2291.077923,398.248053
7678,1.344661,785.9,0,1,20,3000,789.264325,0.319475
7679,1592.017292,372.09,0,0.166667,10,4000,389.29309,574.750942
7680,264.103675,3568.21,0,0.75,60,1500,4210.212171,170.018992
7681,1096.517209,0,2408.490506,0,0,2000,822.741522,171.049246
7682,1099.221912,155.8,578.660857,0.083333,2,1200,875.977859,1749.680157
7683,1775.884148,0,2444.627773,0,0,2500,399.8626,646.089964
7684,6482.798242,0,706.910571,0,0,7500,4630.593136,2439.310585
7685,3015.25965,0,4715.033095,0,0,6000,2234.914332,719.810646
7686,2722.532415,0,2946.839566,0,0,3000,743.715499,812.598903
7687,33.585586,298.2,0,1,12,4000,299.548557,171.520002
7688,4486.637152,1712.75,13665.03207,0.25,4,9500,10105.48672,1154.029789
7689,162.580388,1403.42,0,1,16,2500,1045.177657,163.608183
7690,50.926002,165.97,0,0.583333,7,1500,119.24583,332.440855
7691,16.727286,174.46,0,0.888889,8,1500,142.694823,116.628448
7692,706.182752,3304.27,0,0.916667,30,4000,2863.455277,215.790698
7693,2272.494247,614.37,2072.631184,0.75,23,2500,617.216175,915.672534
7694,23.981951,1934.16,0,0.416667,6,2500,3721.903965,54.690715
7695,987.102704,66.5,770.310099,0.083333,1,2500,284.964748,232.626904
7696,267.908144,30,117.579435,0.090909,1,300,198.682086,176.843605
7697,25.474414,240,0,1,12,2000,188.072777,127.210691
7698,130.678469,1480.76,0,0.333333,19,1000,2441.727849,153.303679
7699,465.86405,0,895.874898,0,0,1000,643.394901,342.36985
7700,56.748977,470.38,0,1,18,4500,514.48579,207.790429
7701,8.415931,136.36,0,0.333333,5,1000,333.700979,113.721974
7702,64.937308,442.03,0,0.583333,8,1200,149.634213,204.316917
7703,821.011673,399.99,0,0.083333,2,2500,1140.142325,204.400186
7704,50.004286,341.14,0,1,23,3000,231.514712,135.58233
7705,898.429424,495.7,1526.89916,0.5,4,1200,1477.267198,859.154662
7706,3179.056936,4407.78,0,1,29,9000,1257.677615,768.936115
7707,1322.64748,799.92,0,1,20,1000,469.485706,9299.951204
7708,12.472571,87.67,0,0.083333,5,2000,123.304221,86.6785
7709,1364.897308,0,1129.837811,0,0,1500,365.272698,353.215704
7710,2572.293007,0,3585.959553,0,0,3000,1364.325644,587.096981
7711,416.729679,1243.04,0,0.75,22,3500,2257.677587,171.444686
7712,508.164075,57,360.728419,0.166667,2,600,576.386562,498.342596
7713,6.525943,290.5,0,1,7,2000,474.469741,16.087082
7714,376.997522,0,928.598154,0,0,1000,1008.342761,269.826013
7715,134.299115,1059.18,0,0.833333,10,4000,1201.538972,159.033099
7716,3.483716,98.81,0,0.25,3,3000,368.319582,135.799005
7717,1579.595049,35,0,0.083333,1,1800,791.526478,698.019678
7718,1520.956418,450.67,0,0.916667,11,1500,505.658258,4754.136596
7719,664.911581,0,1158.897578,0,0,1800,1977.246775,212.665892
7720,483.422715,1196.35,0,0.75,17,5000,1789.757024,170.786793
7721,179.825945,1212.66,456.612334,0.833333,25,2500,1711.231409,160.362153
7722,314.417629,300,556.806033,0.833333,11,1200,497.384901,88.127077
7723,427.642111,0,2563.705644,0,0,1200,2853.967334,146.976542
7724,1120.08097,0,1218.392345,0,0,2500,299.789938,320.133269
7725,772.338967,198.39,0,0.636364,7,1000,63.876242,2928.101382
7726,864.410501,0,1914.752895,0,0,2500,2290.455361,178.028403
7727,65.915182,840,0,0.666667,8,1000,1014.023858,185.815051
7728,518.894713,0,2166.099038,0,0,1200,1361.199423,178.257591
7729,1006.592714,1341.62,0,0.363636,186,1200,1444.198295,708.609079
7730,89.513525,1452.41,0,0.916667,24,3000,1690.741787,178.002763
7731,448.808529,0,667.057963,0,0,4000,651.33864,192.140691
7732,1845.623354,480.9,1898.921039,0.5,9,3000,1351.296989,881.446699
7733,4.326857,100.12,0,0.75,9,4000,123.485948,61.021667
7734,124.292939,155,812.350168,0.1,1,2500,1374.631056,89.92398
7735,18.180646,220.06,0,1,12,1000,217.276088,140.596138
7736,1623.723148,1283.16,274.532868,1,36,1700,1047.305005,1431.799502
7737,1502.000147,0,38.652502,0,0,1500,277.216226,776.108751
7738,106.894095,62.73,0,0.272727,3,5000,540.130507,146.069474
7739,865.161494,857.8,0,1,37,1200,1152.9477,212.715695
7740,1.199105,20,0,0.083333,1,500,182.462948,107.00915
7741,342.76107,20,148.074839,0.083333,1,500,507.859879,198.241326
7742,153.027262,1455.78,0,1,32,1500,1057.971559,167.104469
7743,1295.87959,184.27,906.848796,0.333333,10,2000,296.068191,417.694654
7744,360.671491,3956.64,148.682192,1,12,4500,4013.483114,3662.236048
7745,2.571837,99,0,0.2,2,2500,45.168124,
7746,2202.376446,0,1701.905324,0,0,6000,512.773385,546.699776
7747,82.470475,282.75,0,0.25,3,1000,563.922891,84.236228
7748,1109.84819,261.56,1192.668467,0.416667,8,1200,572.817257,697.038439
7749,116.343256,38,0,0.333333,4,1500,59.260669,215.395806
7750,482.671967,0,18.976859,0,0,500,132.659676,266.857429
7751,3332.460521,1061.66,3820.451636,1,18,4500,1173.78064,857.134571
7752,13.353513,717.95,0,0.636364,14,5500,864.238423,92.807829
7753,1648.217916,250,1822.194082,0.571429,8,3000,249.96881,352.00023
7754,61.763018,35.3,0,0.25,3,1500,75.285164,171.993034
7755,722.855351,0,396.516695,0,0,2500,187.058515,325.505999
7756,1836.565272,0,1265.552953,0,0,2500,713.124426,476.311984
7757,4.115287,60,0,0.333333,4,2500,109.888829,166.384674
7758,36.898142,942.34,0,0.916667,21,1500,1007.917726,98.74335
7759,1366.778251,5065.83,48.245421,1,69,1700,4366.758829,904.850068
7760,771.773362,750,0,0.333333,5,4000,204.167996,260.332459
7761,2134.176153,4253.64,0,1,69,7000,7486.403423,574.771719
7762,9.113909,106.56,0,1,12,3000,110.590507,55.716728
7763,845.815387,37.5,0,0.083333,1,1000,0,
7764,10856.48301,45.65,5096.886673,0.083333,1,14500,2670.733732,2917.469357
7765,352.58799,281.81,0,0.666667,15,1600,835.301657,175.210164
7766,438.4161,673.68,0,1,12,1000,717.601973,234.926499
7767,1348.085189,0,1364.200415,0,0,3500,721.056957,372.603452
7768,219.885039,1857.17,0,0.75,16,1800,630.186926,210.086007
7769,22.35378,284.5,0,0.083333,2,1000,1578.650857,86.173877
7770,25.201833,609.01,0,1,50,3000,513.138281,44.804433
7771,4617.891585,1973,1817.470617,0.666667,63,4500,2755.623951,3796.57669
7772,1757.439933,0,2408.007601,0,0,2500,175.115831,450.616731
7773,1064.473728,0,904.682287,0,0,1200,1769.702541,410.402406
7774,1420.656377,0,1773.769481,0,0,2500,316.465166,344.662808
7775,862.413024,108,925.602681,0.333333,4,1000,1151.18815,2977.301882
7776,1061.570865,0,525.428754,0,0,2500,417.214903,235.325924
7777,2.422926,64,0,0.333333,4,4000,151.901371,70.78109
7778,0,147,0,1,12,2500,152.109132,
7779,1746.714825,0,113.673261,0,0,1800,354.637009,756.052579
7780,52.278293,346.46,0,0.916667,16,4000,203.562894,177.972156
7781,4.448015,71.81,0,0.25,3,3000,257.226631,130.382506
7782,858.880154,65,1054.41113,0.083333,1,3000,1288.141804,207.770998
7783,1034.332765,0,279.336255,0,0,1000,714.753968,660.660155
7784,68.156278,785.76,0,1,33,2000,708.743776,181.392809
7785,3919.394766,467.06,11173.77587,0.333333,6,8000,6854.447424,1202.767539
7786,2339.4425,2941.53,0,1,86,3000,2055.656122,697.394834
7787,0,228.59,0,0.75,16,4000,545.756332,
7788,91.478145,209.4,0,0.333333,4,2000,431.612195,129.715755
7789,58.603273,2080.51,0,0.166667,7,2500,1965.056445,14.242628
7790,38.475299,61.8,0,0.333333,4,1000,165.771479,137.482544
7791,477.903003,566.12,493.409789,0.333333,12,1500,457.330803,210.151115
7792,1291.394861,778.12,0,1,21,1200,853.446434,3354.1893
7793,54.713751,578.6,0,0.833333,10,2500,607.673138,184.597912
7794,223.281483,4151.48,0,1,92,3000,3450.614791,171.300306
7795,1641.801417,1192.18,1026.486577,1,19,2000,1739.401295,606.312146
7796,107.271213,726.42,0,0.833333,12,1000,744.715148,168.66921
7797,99.040178,1100,0,0.833333,10,1000,1310.127669,167.38994
7798,972.604156,0,803.573286,0,0,1200,751.50856,230.564527
7799,357.593551,68,0,0.333333,4,1500,243.400118,194.028384
7800,15.922218,300,0,1,12,2000,276.242239,
7801,53.090328,546.7,47.68994,0.833333,14,2500,753.224953,128.402444
7802,827.66215,965,0,0.333333,4,2000,748.605862,330.125475
7803,615.726189,1317.34,0,0.222222,2,2500,328.995042,185.210313
7804,94.277559,2290,0,0.833333,10,4500,2525.565248,17.482689
7805,1219.044349,0,927.862723,0,0,2500,259.368165,303.515952
7806,16.707289,69.23,0,0.875,7,1500,43.829632,111.411433
7807,1361.203619,952.09,2749.569996,0.583333,19,1500,4256.495061,426.96591
7808,2194.238291,545.83,3222.211747,0.166667,2,8000,498.274938,735.839735
7809,445.146763,2118.54,203.910421,0.857143,27,1000,1443.057787,229.489434
7810,32.726042,303.51,0,0.333333,5,1200,550.181692,100.810197
7811,2896.14848,321.81,1925.397633,0.5,9,3500,599.84614,1440.449304
7812,1630.431093,43.89,534.841135,0.083333,1,6000,3281.742636,536.479995
7813,1847.085007,1573.35,0,0.916667,40,6000,575.443785,429.239075
7814,779.577168,0,2757.126538,0,0,6000,9307.719055,515.375559
7815,76.631162,406.78,0,0.272727,3,7500,593.46007,114.512379
7816,532.738123,5403.84,0,1,85,7500,4908.599625,227.17588
7817,1060.630483,330,0,1,12,1000,588.576603,794.656428
7818,840.144184,2790.72,0,1,44,1000,2723.95421,361.73511
7819,377.723728,4587.21,0,1,37,4500,4169.408064,185.710281
7820,84.442485,1515.73,0,0.916667,17,2000,1421.806435,138.105996
7821,1145.052414,115.95,191.654534,0.083333,1,1500,1703.004051,374.43666
7822,1109.606747,1625.95,0,1,28,3000,290.793658,334.180282
7823,8.68618,55.72,0,0.416667,5,1500,155.849599,139.831502
7824,463.59969,811.11,234.763929,0.5,11,500,990.743027,257.174899
7825,100.418706,1021.13,0,0.833333,10,2000,1143.833292,160.392028
7826,1095.984736,374.53,1391.256381,0.5,8,1200,2351.506776,432.324173
7827,342.742855,3673.32,0,1,12,4500,3353.963174,3605.839798
7828,645.406005,0,929.220085,0,0,1000,193.013564,310.454708
7829,123.456942,1378.92,0,1,12,2500,1313.596455,181.026879
7830,1492.606493,0,2361.57578,0,0,2500,543.321868,478.995513
7831,0,110.4,0,1,12,1000,0,
7832,230.565492,2092.44,0,1,14,2000,1928.226431,179.447673
7833,144.555083,1352.1,0,0.166667,3,2500,656.758103,77.571584
7834,0,1027.92,0,1,12,2500,1028.353304,13.395434
7835,968.188634,69.44,0,0.25,3,1000,251.875749,443.131452
7836,464.578589,0,502.58572,0,0,500,667.531731,190.628474
7837,1659.190866,770.9,1191.521187,1,24,2500,58.892213,13333.79401
7838,2936.43825,2177.32,1935.422714,0.666667,16,5000,1513.160603,2151.054928
7839,2743.766025,150,1562.979881,0.083333,1,3500,623.036521,585.518894
7840,2900.907214,1189.36,1572.492719,0.666667,20,6500,962.792486,1226.820327
7841,785.704401,1059.82,2083.277724,0.666667,10,3600,2380.838508,242.76267
7842,884.175745,266.56,365.489055,0.333333,6,1200,1094.557296,807.206399
7843,618.966003,4709.14,0,1,18,4500,4627.972313,3959.316506
7844,6.682815,202.15,0,0.416667,5,4000,554.377554,99.249569
7845,665.623904,581.43,2158.502052,0.583333,11,2500,593.859264,663.911004
7846,130.890211,131.26,0,0.333333,4,3000,763.568532,67.294065
7847,2030.838228,3165.54,0,1,151,6000,1872.134044,438.77119
7848,411.362969,10.79,0,0.166667,1,1200,918.160924,166.281511
7849,1091.973832,0,77.349474,0,0,1200,259.506889,518.930756
7850,77.32592,664.51,0,0.916667,11,2500,623.532457,174.762624
7851,1131.503917,120,0,0.083333,1,1200,352.210107,470.738221
7852,1723.887407,2598.91,695.211518,0.916667,50,2500,3590.348857,847.217144
7853,19.01482,604.26,0,0.583333,10,4000,754.866138,54.86388
7854,1337.287314,1662.41,0,0.5,10,1500,1670.844026,1995.395096
7855,26.531265,373.39,0,0.636364,7,3000,535.206387,140.926151
7856,955.588927,0,54.066975,0,0,1000,196.542314,278.361413
7857,903.04158,350,0,0.090909,2,1000,482.501636,444.0465
7858,218.004416,0,272.866274,0,0,500,186.269591,177.363707
7859,328.943655,0,746.311927,0,0,1500,498.286059,103.323766
7860,607.880635,0,2266.490818,0,0,1200,2379.418142,299.913534
7861,589.8109,0,4397.346355,0,0,2000,2705.910794,794.238939
7862,107.48717,0,1391.262316,0,0,1500,0,
7863,4749.435135,0,5882.516718,0,0,9000,1846.287674,1013.048371
7864,14.097101,140.4,0,1,12,2500,168.311013,107.142757
7865,11.332157,136.08,0,0.333333,4,1200,257.582031,111.278576
7866,13.648487,146.46,0,0.5,6,4000,152.571678,159.678414
7867,1086.853086,178,0,0.083333,2,1200,346.565751,405.644986
7868,109.794839,259.28,0,1,13,2500,168.86298,161.738416
7869,183.28584,23.75,64.006247,0.083333,1,500,584.679478,139.651483
7870,5262.745812,0,4117.515089,0,0,6500,1224.872705,1214.517778
7871,2925.584749,1066.56,0,1,24,3000,1542.787313,1425.965198
7872,1075.827234,342.65,614.082528,0.583333,7,1200,1145.26976,798.909471
7873,182.514528,157.67,214.94366,0.916667,11,1000,138.547392,209.716038
7874,1354.155365,50,627.630949,0.083333,1,3000,483.253247,655.027716
7875,666.010085,504.87,271.354588,0.166667,2,1000,631.927013,173.032903
7876,0,420.6,0,1,12,2000,382.21079,
7877,2912.281553,1228.07,2784.294727,1,111,5400,1305.296349,1274.258165
7878,17.832004,148,0,0.083333,1,10500,117.223554,165.37547
7879,1381.080028,360,0,0.666667,8,1000,115.649241,13564.39121
7880,1009.483517,278.55,0,0.75,14,1000,624.230027,586.252419
7881,465.003141,500,0,0.111111,1,1000,109.818409,357.651724
7882,1735.597569,1591.11,0,0.666667,27,2700,485.135865,632.484083
7883,202.681879,312.5,170.577213,0.166667,3,500,188.382752,208.991873
7884,1544.621765,1534.12,0,1,42,2000,450.412929,958.88945
7885,733.760958,371.76,0,0.5,11,3000,701.251972,210.722512
7886,88.570138,535.83,0,1,29,2700,235.021379,137.341622
7887,271.05166,86,0,0.166667,2,1000,442.141178,2863.640612
7888,1113.396708,2701.58,0,0.583333,8,1500,2456.996431,1653.336976
7889,144.621301,1584.49,0,1,26,2000,1520.603882,167.328894
7890,191.333253,637.19,0,1,37,2500,478.92389,168.015528
7891,1334.012141,0,152.353179,0,0,1500,312.029134,275.729456
7892,25.192974,764.64,0,1,12,4000,1074.956132,88.325372
7893,0.19009,267,0,1,12,4000,198.562574,
7894,1731.623546,0,4733.441645,0,0,2500,4961.849482,488.537242
7895,77.321718,278.44,0,1,18,2500,342.843624,173.361571
7896,134.961317,1432.66,0,1,74,2000,1276.016501,162.738008
7897,1017.982199,0,2247.107682,0,0,1200,1582.856628,431.459141
7898,981.10306,240,0,1,12,1000,1777.96158,868.806527
7899,802.87844,3228.26,0,1,61,3000,630.245499,291.309586
7900,1712.340703,1711.36,0,1,17,3500,1389.388725,1106.494745
7901,3178.011925,0,4754.93083,0,0,5000,522.525519,646.37505
7902,670.177406,4562.69,0,0.25,5,9000,5060.2174,165.965951
7903,257.564141,2971.83,0,0.333333,21,6000,3946.991516,358.523649
7904,2091.582046,179.23,2682.810269,0.416667,5,6000,1152.07779,1281.740206
7905,80.545433,374.37,0,1,27,1500,249.78655,164.519177
7906,8.404256,0,132.266653,0,0,2500,206.851966,24.421074
7907,212.862735,262.24,0,1,44,1000,98.35911,1606.324111
7908,3.164023,51.73,0,0.416667,5,4000,77.666427,26.092644
7909,405.194627,0,293.097125,0,0,1500,1506.490213,242.466254
7910,69.190177,431.52,0,1,12,2700,439.947272,171.63298
7911,530.574252,5221.42,0,1,135,3000,4590.877822,191.304474
7912,56.215217,402.13,0,1,40,1000,297.931037,170.678477
7913,4444.817182,237.5,728.526785,0.428571,5,5500,794.282028,608.642269
7914,1075.185409,398.53,0,0.916667,12,1000,579.034578,1205.387032
7915,20.639295,464.64,0,1,12,3000,919.544492,84.153407
7916,29.129725,248.76,0,0.833333,10,3200,283.254742,146.346103
7917,205.123089,197.42,0,0.916667,11,1500,145.046631,171.920886
7918,939.989584,0,56.443763,0,0,1000,214.758351,184.671844
7919,0,10.89,0,0.083333,1,4000,0,
7920,862.276499,174.84,276.675751,0.5,6,1000,1407.393166,501.699229
7921,184.212569,1292.76,0,1,57,7500,1132.87395,166.655851
7922,1381.084668,162.56,186.248313,0.5,6,3000,503.442436,324.783283
7923,216.64893,4606.71,0,1,22,2000,2251.966666,131.425363
7924,3322.674158,0,3221.755751,0,0,7000,771.741033,753.530747
7925,33.384649,109.32,0,0.5,6,1200,163.060103,215.422442
7926,188.132508,515.88,0,0.833333,14,2700,601.729266,194.534934
7927,0.533581,109.62,0,0.5,6,4000,177.666351,0.037744
7928,84.830501,702.32,0,0.333333,4,5000,991.050806,105.008756
7929,94.116597,1041.5,0,0.833333,14,2500,1010.8651,172.472222
7930,490.16004,3530.93,0,1,23,4000,2959.200535,219.112899
7931,1020.535366,205.54,0,0.166667,3,1200,232.721106,539.082396
7932,1137.469948,1865.56,157.80548,1,62,1200,990.084482,2405.692294
7933,0,136.8,0,1,12,2700,127.99655,
7934,42.375573,150.56,0,0.5,6,4000,278.128216,156.291747
7935,30.044075,420,0,1,12,1500,415.969082,163.023401
7936,1333.252963,0,408.108731,0,0,4000,627.520326,325.729395
7937,973.039129,964.2,0,0.75,21,1200,914.852845,334.086716
7938,41.550285,421.6,0,0.333333,5,1000,303.472063,290.219348
7939,23.407282,240.47,0,0.111111,2,2500,0,
7940,413.936244,187.5,0,0.6,6,1000,141.526262,176.107285
7941,613.893503,2078.56,0,0.916667,31,1800,1013.159567,169.176825
7942,1369.504264,1603.8,0,1,12,1300,1591.602315,1278.329537
7943,49.682373,412.32,0,1,12,4000,551.966425,470.6688
7944,60.37904,712,0,0.2,4,7500,1134.962538,115.956204
7945,468.256151,55,54.149701,0.083333,1,500,246.584357,329.619743
7946,12.642164,175.56,0,0.25,3,1000,382.866599,178.54837
7947,35.074422,72.4,0,0.416667,5,1500,134.808623,141.557845
7948,1410.226871,1680.91,0,1,43,4000,315.876873,421.865373
7949,17.838173,164.7,0,0.416667,5,3000,182.462461,103.72423
7950,81.364936,710.16,0,1,12,1000,688.322495,177.76209
7951,888.101401,100,896.57899,0.222222,2,1000,212.755352,527.241583
7952,3.744789,78.33,0,0.083333,1,1000,0,
7953,401.822565,518.23,0,0.5,8,1700,160.689352,190.313074
7954,14.017311,327.8,0,0.416667,5,1500,692.336439,94.456281
7955,54.58197,247.66,0,1,16,1700,163.543097,151.846536
7956,15.523256,0,357.184643,0,0,500,213.153735,70.797458
7957,1950.482518,0,2660.139985,0,0,2500,3213.688818,501.403933
7958,1747.492429,0,1769.875637,0,0,3000,450.697772,602.964607
7959,40.762516,376,0,0.5,7,10000,369.351109,141.778284
7960,1039.267052,0,3172.729359,0,0,3500,5240.282775,456.342225
7961,0,247.44,0,1,12,1500,317.354396,
7962,13318.65912,3504.74,1306.849608,0.636364,16,17500,2594.820938,4762.246065
7963,5658.938986,111.54,3344.962624,0.083333,1,6500,1386.242232,1781.099062
7964,341.901741,152.84,1008.117498,0.333333,3,1200,0,
7965,85.095626,1553.04,0,0.916667,20,2000,1654.909972,124.032106
7966,933.05808,0,634.617283,0,0,1000,827.275832,299.52845
7967,9.252573,0,943.60879,0,0,1200,949.846251,44.502743
7968,100.403989,790,0,1,13,1000,573.971571,161.591908
7969,77.866345,1403.34,0,0.5,6,4000,1865.579842,95.577384
7970,991.097892,180,0,0.5,6,1000,463.990395,1913.53663
7971,6.692421,333.42,0,0.583333,12,4000,318.713472,1.113027
7972,22.161656,1240.58,0,0.666667,15,1500,1817.791324,107.871575
7973,15.281665,124.25,0,0.583333,7,4000,211.115274,156.915101
7974,30.88047,316.6,0,0.166667,5,1000,89.111879,189.428672
7975,151.467852,1554.52,231.721336,0.75,27,1000,2224.113144,136.729435
7976,14.471941,120,0,1,12,3000,113.011493,116.286777
7977,17.734657,209.28,0,1,12,2700,142.453268,151.615333
7978,1.931162,152.72,0,0.666667,8,2500,186.80842,58.437329
7979,922.615452,45.65,0,0.083333,1,1700,191.287802,309.777674
7980,822.579064,1188.24,0,1,36,1000,1773.581187,2070.636374
7981,233.755366,521.23,0,1,23,1000,312.157319,197.3922
7982,1216.704733,0,2902.295257,0,0,3000,2345.798153,415.361186
7983,15.587005,156,0,0.545455,6,2000,168.726312,81.861265
7984,691.466157,549.96,0,1,12,1000,316.191025,165.251013
7985,1200.937942,0,1981.157622,0,0,2000,152.106361,200.106261
7986,36.85818,583.38,0,0.833333,10,2500,687.609976,164.492005
7987,3542.074874,884.98,4547.294728,1,14,5000,958.998587,1081.645567
7988,38.864992,331.94,0,0.75,16,1500,369.269971,125.416136
7989,0,631.2,0,1,12,4000,861.744611,
7990,27.254213,316.3,0,0.166667,2,2500,312.771691,57.214333
7991,2687.82033,167.6,2916.277862,0.333333,5,3000,376.896208,1395.338044
7992,16.024822,113.44,0,0.666667,8,3000,126.999931,132.500307
7993,52.806957,266.68,0,0.333333,4,2000,367.892428,196.742169
7994,110.983174,458.47,0,0.25,3,2000,414.618729,176.175087
7995,1969.737768,0,2410.842591,0,0,2500,292.443409,737.614283
7996,187.536914,530.04,0,0.583333,7,2500,926.946047,147.347019
7997,834.642993,0,239.875612,0,0,1000,1043.004155,439.557388
7998,613.814108,875.14,550.606961,0.833333,28,1800,549.929401,351.601266
7999,3076.422342,329.36,2248.274005,0.166667,3,3500,836.317805,1331.978248
8000,0.147275,66.78,0,0.083333,1,4000,718.85487,
8001,33.078633,303.91,0,0.5,4,1200,354.34847,83.653033
8002,413.091214,0,1117.162764,0,0,1200,258.891518,165.68519
8003,5.416921,288.8,0,0.916667,11,3000,254.443565,32.475254
8004,35.120942,372,0,1,12,2700,361.050924,156.723469
8005,196.626598,2017.11,0,1,28,7500,1425.513446,153.957216
8006,1256.81927,1674.96,0,1,12,1000,970.361646,3449.118706
8007,251.144969,88.51,1515.283623,0.25,3,1200,1490.675716,189.097848
8008,1718.885963,578.78,0,0.666667,14,1000,294.153872,20316.09631
8009,891.332656,411.25,0,0.333333,4,1500,1043.13779,205.343101
8010,31.812848,662,0,0.5,7,3500,955.231844,127.625326
8011,120.632505,1310.2,0,0.166667,9,2500,576.034909,195.547987
8012,2162.267501,151.13,1005.55853,0.166667,3,2500,466.376831,619.460541
8013,15.740657,72,0,0.25,5,1000,44.098703,205.53426
8014,0.004816,51.7,0,0.25,3,3000,33.249088,0.059481
8015,449.733124,788.58,0,0.666667,21,3000,419.35193,195.196969
8016,130.545845,1738.48,0,1,33,2000,1928.666446,167.893173
8017,2.117128,99.96,0,1,12,3000,101.631113,44.092575
8018,1125.306541,703.05,0,0.25,9,1300,104.476763,421.150061
